Code,CPT/HCPCS,Description,Revenue Code,Unit Price,Cash Price,Min Allowable,Max Allowable
36100637,29425,HC APPLICATION SHORT LEG CAST WALKING/AMBULATORY,0361,$571.00,$285.50,$314.62,$513.90
36100006,10160,HC PUNCTURE ASPIRATION ABSCESS HEMATOMA BULLA/CYST,0361,$579.00,$289.50,$319.03,$521.10
36100855,53600,HC DILAT URETHRAL STRIX DILATOR MALE 1ST,0361,$584.00,$292.00,$321.78,$525.60
36100464,26775,HC CLTX IPHAL JT DISLC W/MANJ REQ ANES,0361,$585.00,$292.50,$322.34,$526.50
36100411,46083,HC INCISION THROMBOSED HEMORRHOID EXTERNAL,0361,$586.00,$293.00,$322.89,$527.40
36100411,46083,HC INCISION THROMBOSED HEMORRHOID EXTERNAL,0361,$586.00,$293.00,$322.89,$527.40
36100417,64450,HC INJECTION AA&/STRD OTHER PERIPHERAL NERVE/BRANCH,0361,$592.00,$296.00,$326.19,$532.80
36100618,20612,HC ASPIRATION&/INJECTION GANGLION CYST ANY LOCATJ,0361,$597.00,$298.50,$328.95,$537.30
36100275,57500,HC BIOPSY CERVIX SINGLE/MULT/EXCISION OF LESION SPX,0361,$599.00,$299.50,$330.05,$539.10
36100038,20206,HC BIOPSY MUSCLE PERCUTANEOUS NEEDLE,0361,$600.00,$300.00,$330.60,$540.00
36100545,11047,HC DEBRIDEMENT BONE EACH ADDITIONAL 20 SQ CM,0361,$603.00,$301.50,$332.25,$542.70
45000204,92950,HC CARDIOPULMONARY RESUSCITATION,0361,$606.00,$303.00,$333.91,$545.40
36100042,20600,HC ARTHROCENTESIS ASPIR&/INJ SMALL JT/BURSA W/O US,0361,$617.00,$308.50,$339.97,$555.30
36101000,64615,HC CHEMODERVATE FACIAL/TRIGEM/CERV MUSC MIGRAINE,0361,$617.00,$308.50,$339.97,$555.30
36100353,12054,HC REPAIR INTERMEDIATE F/E/E/N/L&/MUC 7.6-12.5 CM,0361,$619.00,$309.50,$341.07,$557.10
36100009,11043,HC DEBRIDEMENT MUSCLE & FASCIA 20 SQ CM/<,0361,$634.00,$317.00,$349.33,$570.60
36100009,11043,HC DEBRIDEMENT MUSCLE & FASCIA 20 SQ CM/<,0361,$634.00,$317.00,$349.33,$570.60
36100591,51700,HC BLDR IRRIGATION SMPL LAVAGE &/INSTLJ,0361,$642.00,$321.00,$353.74,$577.80
36100591,51700,HC BLDR IRRIGATION SMPL LAVAGE &/INSTLJ,0361,$642.00,$321.00,$353.74,$577.80
36100277,58340,HC CATH & SALINE/CONTRAST SONOHYSTER/HYSTEROSALPI,0361,$643.00,$321.50,$354.29,$578.70
36100082,32554,HC THORACENTESIS NEEDLE/CATH PLEURA W/O IMAGING,0361,$643.00,$321.50,$354.29,$578.70
36100047,25246,HC INJECTION WRIST ARTHROGRAPHY,0361,$647.00,$323.50,$356.50,$582.30
36100050,27369,HC INJECTION KNEE ARTHROGRAPHY,0361,$647.00,$323.50,$356.50,$582.30
36100287,62267,HC PRQ ASPIR PULPOSUS/INTERVERTEBRAL DISC/PVRT TISS,0361,$647.00,$323.50,$356.50,$582.30
36100290,62290,HC INJECTION PX DISCOGRAPHY EACH LEVEL LUMBAR,0361,$647.00,$323.50,$356.50,$582.30
36100315,,HC INJ SING CER/THOR,0361,$647.00,$323.50,$356.50,$582.30
36100316,,HC INJ SING LUM/SAC,0361,$647.00,$323.50,$356.50,$582.30
36100317,,HC INJ CATH CER/THOR,0361,$647.00,$323.50,$356.50,$582.30
36100318,,HC INJ CATH LUM/SAC,0361,$647.00,$323.50,$356.50,$582.30
36100343,12011,HC SIMPLE REPAIR F/E/E/N/L/M 2.5CM/<,0361,$647.00,$323.50,$356.50,$582.30
36100288,62270,HC SPINAL PUNCTURE LUMBAR DIAGNOSTIC,0361,$650.00,$325.00,$358.15,$585.00
36100018,12013,HC SIMPLE REPAIR F/E/E/N/L/M 2.6CM-5.0 CM,0361,$655.00,$327.50,$360.91,$589.50
36100340,12001,HC SIMPLE REPAIR SCALP/NECK/AX/GENIT/TRUNK 2.5CM/<,0361,$655.00,$327.50,$360.91,$589.50
36100341,12002,HC SMPL REPAIR SCALP/NECK/AX/GENIT/TRUNK 2.6-7.5CM,0361,$655.00,$327.50,$360.91,$589.50
36100342,12004,HC SIMPLE RPR SCALP/NECK/AX/GENIT/TRUNK 7.6-12.5CM,0361,$655.00,$327.50,$360.91,$589.50
36100346,12032,HC REPAIR INTERMEDIATE S/A/T/E 2.6-7.5 CM,0361,$655.00,$327.50,$360.91,$589.50
36100347,12034,HC REPAIR INTERMEDIATE S/A/T/E 7.6-12.5 CM,0361,$655.00,$327.50,$360.91,$589.50
36100349,12042,HC REPAIR INTERMEDIATE N/H/F/XTRNL GENT 2.6-7.5 CM,0361,$655.00,$327.50,$360.91,$589.50
36100045,23350,HC INJECTION SHOULDER ARTHROGRAPHY/ CT/MRI ARTHG,0361,$656.00,$328.00,$361.46,$590.40
36100176,36620,HC ARTL CATHJ/CANNULJ MNTR/TRANSFUSION SPX PRQ,0361,$666.00,$333.00,$366.97,$599.40
36100005,10140,HC I&D HEMATOMA SEROMA/FLUID COLLECTION,0361,$674.00,$337.00,$371.37,$606.60
36100449,42180,HC REPAIR LACERATION PALATE </2 CM,0361,$677.00,$338.50,$373.03,$609.30
36100491,21450,HC CLOSED TX MANDIBULAR FRACTURE W/O MANIPULATION,0361,$677.00,$338.50,$373.03,$609.30
36100544,30020,HC DRAINAGE ABSCESS/HEMATOMA NASAL SEPTUM,0361,$677.00,$338.50,$373.03,$609.30
36100549,41005,HC INTRAORAL I&D TONGUE/FLOOR SUBLNGL SUPFC,0361,$677.00,$338.50,$373.03,$609.30
36100552,41009,HC INTRAORAL I&D TONGUE/FLOOR MASTICATOR SPACE,0361,$677.00,$338.50,$373.03,$609.30
36100449,42180,HC REPAIR LACERATION PALATE </2 CM,0361,$677.00,$338.50,$373.03,$609.30
36100491,21450,HC CLOSED TX MANDIBULAR FRACTURE W/O MANIPULATION,0361,$677.00,$338.50,$373.03,$609.30
36100544,30020,HC DRAINAGE ABSCESS/HEMATOMA NASAL SEPTUM,0361,$677.00,$338.50,$373.03,$609.30
36100549,41005,HC INTRAORAL I&D TONGUE/FLOOR SUBLNGL SUPFC,0361,$677.00,$338.50,$373.03,$609.30
36100552,41009,HC INTRAORAL I&D TONGUE/FLOOR MASTICATOR SPACE,0361,$677.00,$338.50,$373.03,$609.30
36100352,12052,HC REPAIR INTERMEDIATE F/E/E/N/L&/MUC 2.6-5.0 CM,0361,$679.00,$339.50,$374.13,$611.10
36100589,40804,HC RMVL EMBEDDED FB VESTIBULE MOUTH SMPL,0361,$681.00,$340.50,$375.23,$612.90
36100589,40804,HC RMVL EMBEDDED FB VESTIBULE MOUTH SMPL,0361,$681.00,$340.50,$375.23,$612.90
36100043,20605,HC ARTHROCENTESIS ASPIR&/INJ INTERM JT/BURS W/O US,0361,$685.00,$342.50,$377.44,$616.50
36100878,43752,HC NASO/ORO-GASTRIC TUBE PLMT REQ PHYS&FLUOR GDNCE,0361,$693.00,$346.50,$381.84,$623.70
36100337,11750,HC EXCISION NAIL MATRIX PERMANENT REMOVAL,0361,$712.00,$356.00,$392.31,$640.80
45000006,11401,HC EXC B9 LESION MRGN XCP SK TG T/A/L 0.6-1.0 CM,0361,$713.00,$356.50,$392.86,$641.70
36100005,10140,HC I&D HEMATOMA SEROMA/FLUID COLLECTION,0361,$713.00,$356.50,$392.86,$641.70
45000006,11401,HC EXC B9 LESION MRGN XCP SK TG T/A/L 0.6-1.0 CM,0361,$713.00,$356.50,$392.86,$641.70
36100414,56405,HC I&D VULVA/PERINEAL ABSCESS,0361,$714.00,$357.00,$393.41,$642.60
36100039,20220,HC BIOPSY BONE TROCAR/NEEDLE SUPERFICIAL,0361,$737.00,$368.50,$406.09,$663.30
36100913,37195,HC THROMBOLYSIS CEREBRAL IV INFUSION,0361,$760.00,$380.00,$418.76,$684.00
36100913,37195,HC THROMBOLYSIS CEREBRAL IV INFUSION,0361,$760.00,$380.00,$418.76,$684.00
36100417,64450,HC INJECTION AA&/STRD OTHER PERIPHERAL NERVE/BRANCH,0361,$770.00,$385.00,$424.27,$693.00
36100113,33244,HC RMVL1/DUAL CHMBR IMPLTBL DFB ELTRD TRANSVNS XTRJ,0361,$775.00,$387.50,$427.03,$697.50
36100240,49082,HC ABDOM PARACENTESIS DX/THER W/O IMAGING GUIDANCE,0361,$784.00,$392.00,$431.98,$705.60
36100272,55700,HC PROSTATE NEEDLE BIOPSY ANY APPROACH,0361,$787.00,$393.50,$433.64,$708.30
36100407,40650,HC RPR LIP FULL THICKNESS VERMILION ONLY,0361,$789.00,$394.50,$434.74,$710.10
36100241,49083,HC ABDOM PARACENTESIS DX/THER W/IMAGING GUIDANCE,0361,$802.00,$401.00,$441.90,$721.80
36100241,49083,HC ABDOM PARACENTESIS DX/THER W/IMAGING GUIDANCE,0361,$802.00,$401.00,$441.90,$721.80
36100082,32554,HC THORACENTESIS NEEDLE/CATH PLEURA W/O IMAGING,0361,$816.00,$408.00,$449.62,$734.40
36100480,20606,HC ARTHROCENTESIS ASPIR&INJ INTERM JT/BURS W/US,0361,$816.00,$408.00,$449.62,$734.40
36100044,20610,HC ARTHROCENTESIS ASPIR&/INJ MAJOR JT/BURSA W/O US,0361,$816.00,$408.00,$449.62,$734.40
36100049,27093,HC INJECTION HIP ARTHROGRAPHY W/O ANESTHESIA,0361,$820.00,$410.00,$451.82,$738.00
36100388,28190,HC REMOVAL FOREIGN BODY FOOT SUBCUTANEOUS,0361,$821.00,$410.50,$452.37,$738.90
36100279,59160,HC CURETTAGE POSTPARTUM,0361,$822.00,$411.00,$452.92,$739.80
36100280,59409,HC VAGINAL DELIVERY ONLY,0361,$822.00,$411.00,$452.92,$739.80
36100332,10121,HC INCISION & REMOVAL FOREIGN BODY SUBQ TISS COMPL,0361,$826.00,$413.00,$455.13,$743.40
36100630,29065,HC APPLICATION CAST SHOULDER HAND LONG ARM,0361,$840.00,$420.00,$462.84,$756.00
36100631,29075,HC APPLICATION CAST ELBOW FINGER SHORT ARM,0361,$840.00,$420.00,$462.84,$756.00
36100630,29065,HC APPLICATION CAST SHOULDER HAND LONG ARM,0361,$840.00,$420.00,$462.84,$756.00
36100631,29075,HC APPLICATION CAST ELBOW FINGER SHORT ARM,0361,$840.00,$420.00,$462.84,$756.00
36100044,20610,HC ARTHROCENTESIS ASPIR&/INJ MAJOR JT/BURSA W/O US,0361,$843.00,$421.50,$464.49,$758.70
45000145,32551,HC TUBE THORACOSTOMY INCLUDES WATER SEAL,0361,$845.00,$422.50,$465.60,$760.50
36100601,38792,HC INJ RADIOACTIVE TRACER FOR ID OF SENTINEL NODE BILATERAL,0361,$856.00,$428.00,$471.66,$770.40
36100414,56405,HC I&D VULVA/PERINEAL ABSCESS,0361,$857.00,$428.50,$472.21,$771.30
36100081,32552,HC RMVL NDWELLG TUNNELED PLEURAL CATHETER W/CUFF,0361,$873.00,$436.50,$481.02,$785.70
36100242,49180,HC BX ABDL/RETROPERITONEAL MASS PRQ NEEDLE,0361,$881.00,$440.50,$485.43,$792.90
36100438,13133,HC REPAIR COMPLEX F/C/C/M/N/AX/G/H/F EA ADDL 5 CM/<,0361,$881.00,$440.50,$485.43,$792.90
36100438,13133,HC REPAIR COMPLEX F/C/C/M/N/AX/G/H/F EA ADDL 5 CM/<,0361,$881.00,$440.50,$485.43,$792.90
36100283,60699,HC UNLISTED PROCEDURE ENDOCRINE SYSTEM,0361,$898.00,$449.00,$494.80,$808.20
36100334,11420,HC EXC B9 LESION MRGN XCP SK TG S/N/H/F/G 0.5 CM/<,0361,$922.00,$461.00,$508.02,$829.80
36100337,11750,HC EXCISION NAIL MATRIX PERMANENT REMOVAL,0361,$926.00,$463.00,$510.23,$833.40
36100441,13101,HC REPAIR COMPLEX TRUNK 2.6-7.5 CM,0361,$927.00,$463.50,$510.78,$834.30
36100444,13151,HC REPAIR COMPLEX EYELID/NOSE/EAR/LIP 1.1-2.5 CM,0361,$927.00,$463.50,$510.78,$834.30
36100477,16035,HC ESCHAROTOMY FIRST INCISION,0361,$927.00,$463.50,$510.78,$834.30
36100005,10140,HC I&D HEMATOMA SEROMA/FLUID COLLECTION,0361,$927.00,$463.50,$510.78,$834.30
36100441,13101,HC REPAIR COMPLEX TRUNK 2.6-7.5 CM,0361,$927.00,$463.50,$510.78,$834.30
36100444,13151,HC REPAIR COMPLEX EYELID/NOSE/EAR/LIP 1.1-2.5 CM,0361,$927.00,$463.50,$510.78,$834.30
36100477,16035,HC ESCHAROTOMY FIRST INCISION,0361,$927.00,$463.50,$510.78,$834.30
36100248,49423,HC EXCHNG ABSC/CST DRG CATH RAD GID SPX,0361,$929.00,$464.50,$511.88,$836.10
36100647,31577,HC LARYNGOSCOPY FLX RMVL FOREIGN BODY(S),0361,$936.00,$468.00,$515.74,$842.40
36100908,11982,HC REMOVAL NON-BIODEGRADABLE DRUG DELIVERY IMPLANT,0361,$945.00,$472.50,$520.70,$850.50
36100652,43999,HC UNLISTED PROC STOMACH (LAP BAND ADJ W/IMAGING),0361,$964.00,$482.00,$531.16,$867.60
36100228,47531,HC NJX CHOLANGIO PRQ W/IMG GID RS&I EXISTING ACCESS,0361,$969.00,$484.50,$533.92,$872.10
36100219,38505,HC BX/EXC LYMPH NODE NEEDLE SUPERFICIAL,0361,$978.00,$489.00,$538.88,$880.20
36100407,40650,HC RPR LIP FULL THICKNESS VERMILION ONLY,0361,$986.00,$493.00,$543.29,$887.40
36100224,47000,HC BIOPSY LIVER NEEDLE PERCUTANEOUS,0361,$990.00,$495.00,$545.49,$891.00
36100274,57156,HC INSERTION VAGINAL RADIATION DEVICE,0361,$991.00,$495.50,$546.04,$891.90
36100330,10081,HC INCISION & DRAINAGE PILONIDAL CYST COMPLICATED,0361,"$1,008.00",$504.00,$555.41,$907.20
45000145,32551,HC TUBE THORACOSTOMY INCLUDES WATER SEAL,0361,"$1,013.00",$506.50,$558.16,$911.70
36100445,13152,HC REPAIR COMPLEX EYELID/NOSE/EAR/LIP 2.6-7.5 CM,0361,"$1,020.00",$510.00,$562.02,$918.00
36100445,13152,HC REPAIR COMPLEX EYELID/NOSE/EAR/LIP 2.6-7.5 CM,0361,"$1,020.00",$510.00,$562.02,$918.00
36109000,41899,HC UNLISTED PROCEDURE DENTOALVEOLAR STRUCTURES,0361,"$1,028.00",$514.00,$566.43,$925.20
36100273,57155,HC INSERTION UTERINE TANDEM&/VAGINAL OVOIDS,0361,"$1,033.00",$516.50,$569.18,$929.70
36100332,10121,HC INCISION & REMOVAL FOREIGN BODY SUBQ TISS COMPL,0361,"$1,052.00",$526.00,$579.65,$946.80
36100332,10121,HC INCISION & REMOVAL FOREIGN BODY SUBQ TISS COMPL,0361,"$1,052.00",$526.00,$579.65,$946.80
36100439,12047,HC REPAIR INTERMEDIATE N/H/F/XTRNL GENT >30.0 CM,0361,"$1,067.00",$533.50,$587.92,$960.30
36100443,13120,HC REPAIR COMPLEX SCALP/ARM/LEG 1.1-2.5 CM,0361,"$1,067.00",$533.50,$587.92,$960.30
36100439,12047,HC REPAIR INTERMEDIATE N/H/F/XTRNL GENT >30.0 CM,0361,"$1,067.00",$533.50,$587.92,$960.30
36100443,13120,HC REPAIR COMPLEX SCALP/ARM/LEG 1.1-2.5 CM,0361,"$1,067.00",$533.50,$587.92,$960.30
36100006,10160,HC PUNCTURE ASPIRATION ABSCESS HEMATOMA BULLA/CYST,0361,"$1,078.00",$539.00,$593.98,$970.20
36100271,54150,HC CIRCUMCISION (OUTPATIENT/NON-ROUTINE),0361,"$1,087.00",$543.50,$598.94,$978.30
36100143,36140,HC INTRO NEEDLE/INTRACATH EXTREMITY ARTERY,0361,"$1,111.00",$555.50,$612.16,$999.90
36100554,51100,HC ASPIRATION BLADDER NEEDLE,0361,"$1,135.00",$567.50,$625.39,"$1,021.50"
36100554,51100,HC ASPIRATION BLADDER NEEDLE,0361,"$1,135.00",$567.50,$625.39,"$1,021.50"
36100259,50431,HC NJX PX ANTEGRDE NFROSGRM &/URTRGRM EXSTNG ACESS,0361,"$1,178.00",$589.00,$649.08,"$1,060.20"
36100275,57500,HC BIOPSY CERVIX SINGLE/MULT/EXCISION OF LESION SPX,0361,"$1,219.00",$609.50,$671.67,"$1,097.10"
36100297,96542,HC CHEMOTX NJX SUBARACHND/INTRAVENTR RSVR 1/MULT,0361,"$1,238.00",$619.00,$682.14,"$1,114.20"
45000149,36556,HC INSJ NON-TUNNELED CENTRAL VENOUS CATH AGE 5 YR/>,0361,"$1,249.00",$624.50,$688.20,"$1,124.10"
36100175,36598,HC CNTRST NJX RAD EVAL CTR VAD FLUOR IMG&REPRT,0361,"$1,250.00",$625.00,$688.75,"$1,125.00"
36100078,31899,HC UNLISTED PROCEDURE TRACHEA BRONCHI,0361,"$1,252.00",$626.00,$689.85,"$1,126.80"
36100330,10081,HC INCISION & DRAINAGE PILONIDAL CYST COMPLICATED,0361,"$1,260.00",$630.00,$694.26,"$1,134.00"
36100561,64999,HC INJECTION ANESTHETIC AGENT CERVICAL PLEXUS,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100563,64417,HC INJECTION ANESTHETIC AGENT AXILLARY NERVE,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100564,64418,HC INJECTION ANESTHETIC AGENT SUPRASCAPULAR NERVE,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100565,64420,HC INJECTION ANESTHETIC AGENT 1 INTERCOSTAL NERVE,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100566,64425,HC INJECTION ANES ILIOINGUINAL ILIOHYPOGASTRIC NRVS,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100567,64435,HC INJECTION ANESTHETIC PARACERVICAL UTERINE NERVE,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100568,64445,HC INJECTION ANESTHETIC AGENT SCIATIC NRV SINGLE,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100569,64447,HC INJECTION ANESTHETIC AGENT FEMORAL NERVE SINGLE,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100561,64999,HC INJECTION ANESTHETIC AGENT CERVICAL PLEXUS,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100563,64417,HC INJECTION ANESTHETIC AGENT AXILLARY NERVE,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100564,64418,HC INJECTION ANESTHETIC AGENT SUPRASCAPULAR NERVE,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100565,64420,HC INJECTION ANESTHETIC AGENT 1 INTERCOSTAL NERVE,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100566,64425,HC INJECTION ANES ILIOINGUINAL ILIOHYPOGASTRIC NRVS,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100567,64435,HC INJECTION ANESTHETIC PARACERVICAL UTERINE NERVE,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100568,64445,HC INJECTION ANESTHETIC AGENT SCIATIC NRV SINGLE,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100569,64447,HC INJECTION ANESTHETIC AGENT FEMORAL NERVE SINGLE,0361,"$1,266.00",$633.00,$697.57,"$1,139.40"
36100257,50390,HC ASPIR &/NJX RENAL CYST/PELVIS NEEDLE PRQ,0361,"$1,269.00",$634.50,$699.22,"$1,142.10"
36100407,40650,HC RPR LIP FULL THICKNESS VERMILION ONLY,0361,"$1,282.00",$641.00,$706.38,"$1,153.80"
36100020,15004,HC PREP SITE F/S/N/H/F/G/M/D GT 1ST 100 SQ CM/1PCT,0361,"$1,305.00",$652.50,$719.06,"$1,174.50"
36100138,36010,HC INTRO CATHETER SUPERIOR/INFERIOR VENA CAVA,0361,"$1,330.00",$665.00,$732.83,"$1,197.00"
36100253,50200,HC RENAL BIOPSY PRQ TROCAR/NEEDLE,0361,"$1,356.00",$678.00,$747.16,"$1,220.40"
36100312,,HC PICC REPLACE/EXCHANGE,0361,"$1,372.00",$686.00,$755.97,"$1,234.80"
36100256,50389,HC RMVL NFROS TUBE REQ FLUORO GUIDANCE,0361,"$1,396.00",$698.00,$769.20,"$1,256.40"
36100870,62329,HC THERAPEUTIC SPINAL PNXR DRAINAGE CSF W/FLUOR/CT,0361,"$1,440.00",$720.00,$793.44,"$1,296.00"
36100251,49450,HC REPLACE GASTROSTOMY/CECOSTOMY TUBE PERCUTANEOUS,0361,"$1,451.00",$725.50,$799.50,"$1,305.90"
36100853,11442,HC EXC B9 LES MRGN XCP SK TG F/E/E/N/L/M 1.1-2.0 CM,0361,"$1,458.00",$729.00,$803.36,"$1,312.20"
36100853,11442,HC EXC B9 LES MRGN XCP SK TG F/E/E/N/L/M 1.1-2.0 CM,0361,"$1,458.00",$729.00,$803.36,"$1,312.20"
36100898,10036,HC PERQ SFT TISS LOC DEVICE PLMT ADD LES W/GDNCE,0361,"$1,469.00",$734.50,$809.42,"$1,322.10"
36100899,10035,HC PERQ SFT TISS LOC DEVICE PLMT 1ST LES W/GDNCE,0361,"$1,469.00",$734.50,$809.42,"$1,322.10"
36100239,48102,HC BIOPSY PANCREA PERCUTANEOUS NEEDLE,0361,"$1,481.00",$740.50,$816.03,"$1,332.90"
36100447,40652,HC RPR LIP FULL THICKNESS HALF/<VERTICAL HEIGHT,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100456,21485,HC CLOSED TX TEMPOROMANDIBULAR DISLC COMP 1ST/SBSQ,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100486,21345,HC CLOSED TX NASOMAXILLARY COMPLEX FRACTURE,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100487,21400,HC CLSD TX FX ORBIT EXCEPT BLOWOUT W/O MANIPULATION,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100488,21401,HC CLOSED TX FX ORBIT EXCEPT BLOWOUT W/MANIPULATION,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100547,40801,HC DRG ABSC CST HMTMA VESTIBULE MOUTH COMP,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100548,41000,HC INTRAORAL I&D TONGUE/FLOOR LINGUAL,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100550,41007,HC INTRAORAL I&D TONGUE/FLOOR SUBMENTAL SPACE,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100447,40652,HC RPR LIP FULL THICKNESS HALF/<VERTICAL HEIGHT,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100456,21485,HC CLOSED TX TEMPOROMANDIBULAR DISLC COMP 1ST/SBSQ,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100486,21345,HC CLOSED TX NASOMAXILLARY COMPLEX FRACTURE,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100487,21400,HC CLSD TX FX ORBIT EXCEPT BLOWOUT W/O MANIPULATION,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100488,21401,HC CLOSED TX FX ORBIT EXCEPT BLOWOUT W/MANIPULATION,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100500,23570,HC CLOSED TX SCAPULAR FRACTURE W/O MANIPULATION,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100547,40801,HC DRG ABSC CST HMTMA VESTIBULE MOUTH COMP,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100548,41000,HC INTRAORAL I&D TONGUE/FLOOR LINGUAL,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100550,41007,HC INTRAORAL I&D TONGUE/FLOOR SUBMENTAL SPACE,0361,"$1,491.00",$745.50,$821.54,"$1,341.90"
36100481,20611,HC ARTHROCENTESIS ASPIR&INJ MAJOR JT/BURSA W/US,0361,"$1,499.00",$749.50,$825.95,"$1,349.10"
36100575,68020,HC INCISION CONJUNCTIVA DRAINAGE OF CYST,0361,"$1,507.00",$753.50,$830.36,"$1,356.30"
36100575,68020,HC INCISION CONJUNCTIVA DRAINAGE OF CYST,0361,"$1,507.00",$753.50,$830.36,"$1,356.30"
36100911,19100,HC BX BREAST NEEDLE CORE W/O IMAGING GUIDANCE SPX,0361,"$1,509.00",$754.50,$831.46,"$1,358.10"
36100992,64461,HC PVB THORACIC SINGLE INJECTION SITE W/IMG GUID,0361,"$1,512.00",$756.00,$833.11,"$1,360.80"
36100330,10081,HC INCISION & DRAINAGE PILONIDAL CYST COMPLICATED,0361,"$1,512.00",$756.00,$833.11,"$1,360.80"
36100311,,HC INSERTION CVL/CVAD,0361,"$1,542.00",$771.00,$849.64,"$1,387.80"
36100319,,HC INSERTION CVL/CVAD,0361,"$1,542.00",$771.00,$849.64,"$1,387.80"
36100322,,HC INSERTION CVL/CVAD,0361,"$1,542.00",$771.00,$849.64,"$1,387.80"
36100324,,HC REPLACE COMPLT CVL/CVAD,0361,"$1,542.00",$771.00,$849.64,"$1,387.80"
36100334,11420,HC EXC B9 LESION MRGN XCP SK TG S/N/H/F/G 0.5 CM/<,0361,"$1,545.00",$772.50,$851.30,"$1,390.50"
36100334,11420,HC EXC B9 LESION MRGN XCP SK TG S/N/H/F/G 0.5 CM/<,0361,"$1,545.00",$772.50,$851.30,"$1,390.50"
36100859,11400,HC EXC B9 LESION MRGN XCP SK TG/T/A/L 0.5 CM/<,0361,"$1,549.00",$774.50,$853.50,"$1,394.10"
36100859,11400,HC EXC B9 LESION MRGN XCP SK TG/T/A/L 0.5 CM/<,0361,"$1,549.00",$774.50,$853.50,"$1,394.10"
36100880,11011,HC DBRDMT W/RMVL FM FX&/DISLC SKN SUBQ T/M/F MUSC,0361,"$1,555.00",$777.50,$856.81,"$1,399.50"
36100434,51710,HC CHANGE CYSTOSTOMY TUBE COMPLICATED,0361,"$1,563.00",$781.50,$861.21,"$1,406.70"
36100954,10008,HC FINE NEEDLE ASPIRATION BX W/FLUOR GDN EA ADDL,0361,"$1,566.00",$783.00,$862.87,"$1,409.40"
36100040,20225,HC BIOPSY BONE TROCAR/NEEDLE DEEP,0361,"$1,570.00",$785.00,$865.07,"$1,413.00"
36100953,10007,HC FINE NEEDLE ASPIRATION BX W/FLUOR GDN 1ST LESION,0361,"$1,578.00",$789.00,$869.48,"$1,420.20"
36100577,23330,HC REMOVAL FOREIGN BODY SHOULDER SUBCUTANEOUS,0361,"$1,586.00",$793.00,$873.89,"$1,427.40"
36100033,19282,HC PERQ DEVICE PLACEMT BREAST LOC EA LESION W/GDNCE,0361,"$1,604.00",$802.00,$883.80,"$1,443.60"
36100553,43761,HC REPOS NASO/ORO GASTRIC FEEDING TUBE THRU DUO,0361,"$1,613.00",$806.50,$888.76,"$1,451.70"
36100553,43761,HC REPOS NASO/ORO GASTRIC FEEDING TUBE THRU DUO,0361,"$1,613.00",$806.50,$888.76,"$1,451.70"
36100857,62273,HC INJECTION EPIDURAL BLOOD/CLOT PATCH,0361,"$1,615.00",$807.50,$889.87,"$1,453.50"
36100868,62320,HC NJX DX/THER SBST INTRLMNR CRV/THRC W/O IMG GDN,0361,"$1,619.00",$809.50,$892.07,"$1,457.10"
36100868,62320,HC NJX DX/THER SBST INTRLMNR CRV/THRC W/O IMG GDN,0361,"$1,619.00",$809.50,$892.07,"$1,457.10"
45000149,36556,HC INSJ NON-TUNNELED CENTRAL VENOUS CATH AGE 5 YR/>,0361,"$1,624.00",$812.00,$894.82,"$1,461.60"
36100010,11044,HC DEBRIDEMENT BONE MUSCLE &/FASCIA 20 SQ CM/<,0361,"$1,637.00",$818.50,$901.99,"$1,473.30"
36100010,11044,HC DEBRIDEMENT BONE MUSCLE &/FASCIA 20 SQ CM/<,0361,"$1,637.00",$818.50,$901.99,"$1,473.30"
