Charge Code/Package,Gross Charges,Charge Description,Patient Type,Rev Code,Discounted Cash Price,De-Identified Minimum,De-Identified Maximum
Rx00143957001_J2916_100094_000,265.6,SODIUM FERRIC GLUCONATE COMPLEX IN SUCROSE 625 MG/,IP,636,172.64,92.96,265.6
Rx00143957001_J2916_100094_000,265.6,SODIUM FERRIC GLUCONATE COMPLEX IN SUCROSE 625 MG/,OP,636,172.64,1.94,265.6
Rx00143957010_J2916_100094_000,265.6,SODIUM FERRIC GLUCONATE COMPLEX IN SUCROSE 625 MG/,IP,636,172.64,92.96,265.6
Rx00143957010_J2916_100094_000,265.6,SODIUM FERRIC GLUCONATE COMPLEX IN SUCROSE 625 MG/,OP,636,172.64,1.94,265.6
Rx00143957701_00000_100094_000,42.8,PROCEDURE TRAY N/C LIDOCAINE HCL 10 MG/ML 1 PERCEN,IP,250,27.82,14.98,42.8
Rx00143957701_00000_100094_000,42.8,PROCEDURE TRAY N/C LIDOCAINE HCL 10 MG/ML 1 PERCEN,OP,250,27.82,14.98,42.8
Rx00143957710_00000_100094_000,42.8,LIDOCAINE HCL 10 MG/ML 1 PERCENT INJECTION SOLUTIO,IP,250,27.82,14.98,42.8
Rx00143957710_00000_100094_000,42.8,LIDOCAINE HCL 10 MG/ML 1 PERCENT INJECTION SOLUTIO,OP,250,27.82,14.98,42.8
Rx00143959425_00000_100094_000,42.8,LIDOCAINE PF 20 MG/ML 2 PERCENT INJECTION SOLUTION,IP,250,27.82,14.98,42.8
Rx00143959425_00000_100094_000,42.8,LIDOCAINE PF 20 MG/ML 2 PERCENT INJECTION SOLUTION,OP,250,27.82,14.98,42.8
Rx00143959501_00000_100094_000,42.8,LIDOCAINE PF 10 MG/ML 1 PERCENT INJECTION SOLUTION,IP,250,27.82,14.98,42.8
Rx00143959501_00000_100094_000,42.8,LIDOCAINE PF 10 MG/ML 1 PERCENT INJECTION SOLUTION,OP,250,27.82,14.98,42.8
Rx00143959525_00000_100094_000,42.8,LIDOCAINE PF 10 MG/ML 1 PERCENT INJECTION SOLUTION,IP,250,27.82,14.98,42.8
Rx00143959525_00000_100094_000,42.8,LIDOCAINE PF 10 MG/ML 1 PERCENT INJECTION SOLUTION,OP,250,27.82,14.98,42.8
Rx00143962101_J3420_100094_000,57.8,CYANOCOBALAMIN VIT B12 1000 MCG/ML INJECTION SOLUT,IP,636,37.57,20.23,57.8
Rx00143962101_J3420_100094_000,57.8,CYANOCOBALAMIN VIT B12 1000 MCG/ML INJECTION SOLUT,OP,636,37.57,2.16,57.8
Rx00143962125_J3420_100094_000,57.8,CYANOCOBALAMIN VIT B12 1000 MCG/ML INJECTION SOLUT,IP,636,37.57,20.23,57.8
Rx00143962125_J3420_100094_000,57.8,CYANOCOBALAMIN VIT B12 1000 MCG/ML INJECTION SOLUT,OP,636,37.57,2.16,57.8
Rx00143962201_00000_100094_000,58.5,LABETALOL 5 MG/ML INTRAVENOUS SOLUTION WRAPPER 20,IP,636,38.03,20.47,58.5
Rx00143962201_00000_100094_000,58.5,LABETALOL 5 MG/ML INTRAVENOUS SOLUTION WRAPPER 20,OP,636,38.03,20.47,58.5
Rx00143963301_J3490_100094_000,1461.9,NICARDIPINE 40 MG/200 ML02 MG/ML IN SOD CHLORISO I,IP,636,950.24,511.67,1461.9
Rx00143963301_J3490_100094_000,1461.9,NICARDIPINE 40 MG/200 ML02 MG/ML IN SOD CHLORISO I,OP,636,950.24,511.67,1461.9
Rx00143963310_J3490_100094_000,1461.9,NICARDIPINE 40 MG/200 ML02 MG/ML IN SOD CHLORISO I,IP,636,950.24,511.67,1461.9
Rx00143963310_J3490_100094_000,1461.9,NICARDIPINE 40 MG/200 ML02 MG/ML IN SOD CHLORISO I,OP,636,950.24,511.67,1461.9
Rx00143963701_J3490_100094_000,144.4,VALPROATE SODIUM 500 MG/5 ML 100 MG/ML INTRAVENOUS,IP,636,93.86,50.54,144.4
Rx00143963701_J3490_100094_000,144.4,VALPROATE SODIUM 500 MG/5 ML 100 MG/ML INTRAVENOUS,OP,636,93.86,50.54,144.4
Rx00143963710_J3490_100094_000,144.4,VALPROATE SODIUM 500 MG/5 ML 100 MG/ML INTRAVENOUS,IP,636,93.86,50.54,144.4
Rx00143963710_J3490_100094_000,144.4,VALPROATE SODIUM 500 MG/5 ML 100 MG/ML INTRAVENOUS,OP,636,93.86,50.54,144.4
Rx00143963801_J3030_100094_000,100.3,SUMATRIPTAN 6 MG/05 ML SUBCUTANEOUS SOLUTION 05 mL,IP,636,65.2,35.1,100.3
Rx00143963801_J3030_100094_000,100.3,SUMATRIPTAN 6 MG/05 ML SUBCUTANEOUS SOLUTION 05 mL,OP,636,65.2,29.5,348.39
Rx00143963805_J3030_100094_000,100.3,SUMATRIPTAN 6 MG/05 ML SUBCUTANEOUS SOLUTION 05 mL,IP,636,65.2,35.1,100.3
Rx00143963805_J3030_100094_000,100.3,SUMATRIPTAN 6 MG/05 ML SUBCUTANEOUS SOLUTION 05 mL,OP,636,65.2,29.5,348.39
Rx00143964909_00000_100094_000,42.4,MONTELUKAST 10 MG TABLET,IP,250,27.56,14.84,42.4
Rx00143964909_00000_100094_000,42.4,MONTELUKAST 10 MG TABLET,OP,250,27.56,14.84,42.4
Rx00143965901_J1071_100094_000,150.4,TESTOSTERONE CYPIONATE 200 MG/ML INTRAMUSCULAR OIL,IP,636,97.76,52.64,150.4
Rx00143965901_J1071_100094_000,150.4,TESTOSTERONE CYPIONATE 200 MG/ML INTRAMUSCULAR OIL,OP,636,97.76,0.03,150.4
Rx00143966001_J3490_100094_000,42.8,METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLUTION,IP,636,27.82,14.98,42.8
Rx00143966001_J3490_100094_000,42.8,METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLUTION,OP,636,27.82,14.98,42.8
Rx00143966010_J3490_100094_000,42.8,METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLUTION,IP,636,27.82,14.98,42.8
Rx00143966010_J3490_100094_000,42.8,METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLUTION,OP,636,27.82,14.98,42.8
Rx00143967301_J1953_100094_000,42.8,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION 5 m,IP,636,27.82,14.98,42.8
Rx00143967301_J1953_100094_000,42.8,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION 5 m,OP,636,27.82,0.1,42.8
Rx00143967325_J1953_100094_000,42.8,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION 5 m,IP,636,27.82,14.98,42.8
Rx00143967325_J1953_100094_000,42.8,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION 5 m,OP,636,27.82,0.1,42.8
Rx00143967401_J0883_100094_000,4176,ARGATROBAN 100 MG/ML INTRAVENOUS SOLUTION 25 mL Vi,IP,636,2714.4,1461.6,4176
Rx00143967401_J0883_100094_000,4176,ARGATROBAN 100 MG/ML INTRAVENOUS SOLUTION 25 mL Vi,OP,636,2714.4,1.65,4176
Rx00143968201_J3490_100094_000,42.8,GLYCOPYRROLATE 02 MG/ML INJECTION SOLUTION 1 mL Vi,IP,636,27.82,14.98,42.8
Rx00143968201_J3490_100094_000,42.8,GLYCOPYRROLATE 02 MG/ML INJECTION SOLUTION 1 mL Vi,OP,636,27.82,14.98,42.8
Rx00143968225_J3490_100094_000,42.8,GLYCOPYRROLATE 02 MG/ML INJECTION SOLUTION 1 mL Vi,IP,636,27.82,14.98,42.8
Rx00143968225_J3490_100094_000,42.8,GLYCOPYRROLATE 02 MG/ML INJECTION SOLUTION 1 mL Vi,OP,636,27.82,14.98,42.8
Rx00143968410_J3490_100094_000,54.3,FLUMAZENIL 01 MG/ML INTRAVENOUS SOLUTION 5 mL Vial,IP,636,35.3,19,54.3
Rx00143968410_J3490_100094_000,54.3,FLUMAZENIL 01 MG/ML INTRAVENOUS SOLUTION 5 mL Vial,OP,636,35.3,19,54.3
Rx00143968901_J3490_100094_000,213.2,NICARDIPINE 25 MG/10 ML INTRAVENOUS SOLUTION 10 mL,IP,636,138.58,74.62,213.2
Rx00143968901_J3490_100094_000,213.2,NICARDIPINE 25 MG/10 ML INTRAVENOUS SOLUTION 10 mL,OP,636,138.58,74.62,213.2
Rx00143968910_J3490_100094_000,213.2,NICARDIPINE 25 MG/10 ML INTRAVENOUS SOLUTION 10 mL,IP,636,138.58,74.62,213.2
Rx00143968910_J3490_100094_000,213.2,NICARDIPINE 25 MG/10 ML INTRAVENOUS SOLUTION 10 mL,OP,636,138.58,74.62,213.2
Rx00143970101_J9206_100094_000,522,IRINOTECAN 100 MG/5 ML INTRAVENOUS SOLUTION 5 mL V,IP,636,339.3,182.7,522
Rx00143970101_J9206_100094_000,522,IRINOTECAN 100 MG/5 ML INTRAVENOUS SOLUTION 5 mL V,OP,636,339.3,2.42,522
Rx00143970201_J9206_100094_000,208.8,IRINOTECAN 40 MG/2 ML INTRAVENOUS SOLUTION 2 mL Vi,IP,636,135.72,73.08,208.8
Rx00143970201_J9206_100094_000,208.8,IRINOTECAN 40 MG/2 ML INTRAVENOUS SOLUTION 2 mL Vi,OP,636,135.72,2.42,208.8
Rx00143971001_J2260_100094_000,52.2,MILRINONE 1 MG/ML FOR INHALATION 10 mL Vial,IP,636,33.93,18.27,52.2
Rx00143971001_J2260_100094_000,52.2,MILRINONE 1 MG/ML FOR INHALATION 10 mL Vial,OP,636,33.93,1.49,52.2
Rx00143971010_J2260_100094_000,52.2,MILRINONE 1 MG/ML FOR INHALATION 10 mL Vial,IP,636,33.93,18.27,52.2
Rx00143971010_J2260_100094_000,52.2,MILRINONE 1 MG/ML FOR INHALATION 10 mL Vial,OP,636,33.93,1.49,52.2
Rx00143971901_J2260_100094_000,240.8,MILRINONE 20 MG/100 ML200 MCG/ML IN 5 PERCENT DEXT,IP,636,156.52,84.28,240.8
Rx00143971901_J2260_100094_000,240.8,MILRINONE 20 MG/100 ML200 MCG/ML IN 5 PERCENT DEXT,OP,636,156.52,1.49,240.8
Rx00143971910_J2260_100094_000,240.8,MILRINONE 20 MG/100 ML200 MCG/ML IN 5 PERCENT DEXT,IP,636,156.52,84.28,240.8
Rx00143971910_J2260_100094_000,240.8,MILRINONE 20 MG/100 ML200 MCG/ML IN 5 PERCENT DEXT,OP,636,156.52,1.49,240.8
Rx00143972001_J1956_100094_000,240.8,LEVOFLOXACIN 750 MG/150 ML IN 5 PERCENT DEXTROSE I,IP,636,156.52,84.28,240.8
Rx00143972001_J1956_100094_000,240.8,LEVOFLOXACIN 750 MG/150 ML IN 5 PERCENT DEXTROSE I,OP,636,156.52,0.65,240.8
Rx00143972024_J1956_100094_000,240.8,LEVOFLOXACIN 750 MG/150 ML IN 5 PERCENT DEXTROSE I,IP,636,156.52,84.28,240.8
Rx00143972024_J1956_100094_000,240.8,LEVOFLOXACIN 750 MG/150 ML IN 5 PERCENT DEXTROSE I,OP,636,156.52,0.65,240.8
Rx00143972101_J1956_100094_000,240.8,LEVOFLOXACIN 500 MG/100 ML IN 5 PERCENT DEXTROSE I,IP,636,156.52,84.28,240.8
Rx00143972101_J1956_100094_000,240.8,LEVOFLOXACIN 500 MG/100 ML IN 5 PERCENT DEXTROSE I,OP,636,156.52,0.65,240.8
Rx00143972124_J1956_100094_000,240.8,LEVOFLOXACIN 500 MG/100 ML IN 5 PERCENT DEXTROSE I,IP,636,156.52,84.28,240.8
Rx00143972124_J1956_100094_000,240.8,LEVOFLOXACIN 500 MG/100 ML IN 5 PERCENT DEXTROSE I,OP,636,156.52,0.65,240.8
Rx00143972401_J0735_100094_000,350.8,CLONIDINE PF 1000 MCG/10 ML 100 MCG/ML EPIDURAL SO,IP,636,228.02,122.78,350.8
Rx00143972401_J0735_100094_000,350.8,CLONIDINE PF 1000 MCG/10 ML 100 MCG/ML EPIDURAL SO,OP,636,228.02,16.67,350.8
Rx00143972601_J1071_100094_000,785.6,TESTOSTERONE CYPIONATE 200 MG/ML INTRAMUSCULAR OIL,IP,636,510.64,274.96,785.6
Rx00143972601_J1071_100094_000,785.6,TESTOSTERONE CYPIONATE 200 MG/ML INTRAMUSCULAR OIL,OP,636,510.64,0.03,785.6
Rx00143972901_J0515_100094_000,522,BENZTROPINE 1 MG/ML INJECTION SOLUTION 2 mL AMPUL,IP,636,339.3,182.7,522
Rx00143972901_J0515_100094_000,522,BENZTROPINE 1 MG/ML INJECTION SOLUTION 2 mL AMPUL,OP,636,339.3,17.3,522
Rx00143972905_J0515_100094_000,522,BENZTROPINE 1 MG/ML INJECTION SOLUTION 2 mL AMPUL,IP,636,339.3,182.7,522
Rx00143972905_J0515_100094_000,522,BENZTROPINE 1 MG/ML INJECTION SOLUTION 2 mL AMPUL,OP,636,339.3,17.3,522
Rx00143974401_J1626_100094_000,75.2,GRANISETRON HCL 1 MG/ML 1 ML INTRAVENOUS SOLUTION,IP,636,48.88,26.32,75.2
Rx00143974401_J1626_100094_000,75.2,GRANISETRON HCL 1 MG/ML 1 ML INTRAVENOUS SOLUTION,OP,636,48.88,0.44,75.2
Rx00143974601_J3105_100094_000,42.8,TERBUTALINE 1 MG/ML SUBCUTANEOUS SOLUTION 1 mL Via,IP,636,27.82,14.98,42.8
Rx00143974601_J3105_100094_000,42.8,TERBUTALINE 1 MG/ML SUBCUTANEOUS SOLUTION 1 mL Via,OP,636,27.82,2.07,42.8
Rx00143974610_J3105_100094_000,42.8,TERBUTALINE 1 MG/ML SUBCUTANEOUS SOLUTION 1 mL Via,IP,636,27.82,14.98,42.8
Rx00143974610_J3105_100094_000,42.8,TERBUTALINE 1 MG/ML SUBCUTANEOUS SOLUTION 1 mL Via,OP,636,27.82,2.07,42.8
Rx00143978401_J3490_100094_000,56.6,FLUMAZENIL 01 MG/ML INTRAVENOUS SOLUTION 5 mL Vial,IP,636,36.79,19.81,56.6
Rx00143978401_J3490_100094_000,56.6,FLUMAZENIL 01 MG/ML INTRAVENOUS SOLUTION 5 mL Vial,OP,636,36.79,19.81,56.6
Rx00143978410_J3490_100094_000,56.6,FLUMAZENIL 01 MG/ML INTRAVENOUS SOLUTION 5 mL Vial,IP,636,36.79,19.81,56.6
Rx00143978410_J3490_100094_000,56.6,FLUMAZENIL 01 MG/ML INTRAVENOUS SOLUTION 5 mL Vial,OP,636,36.79,19.81,56.6
Rx00143978501_J3490_100094_000,144.4,VALPROATE SODIUM 500 MG/5 ML 100 MG/ML INTRAVENOUS,IP,636,93.86,50.54,144.4
Rx00143978501_J3490_100094_000,144.4,VALPROATE SODIUM 500 MG/5 ML 100 MG/ML INTRAVENOUS,OP,636,93.86,50.54,144.4
Rx00143978510_J3490_100094_000,144.4,VALPROATE SODIUM 500 MG/5 ML 100 MG/ML INTRAVENOUS,IP,636,93.86,50.54,144.4
Rx00143978510_J3490_100094_000,144.4,VALPROATE SODIUM 500 MG/5 ML 100 MG/ML INTRAVENOUS,OP,636,93.86,50.54,144.4
Rx00143978601_J3490_100094_000,158.4,ENALAPRILAT 125 MG/ML INTRAVENOUS SOLUTION 2 mL Vi,IP,636,102.96,55.44,158.4
Rx00143978601_J3490_100094_000,158.4,ENALAPRILAT 125 MG/ML INTRAVENOUS SOLUTION 2 mL Vi,OP,636,102.96,55.44,158.4
Rx00143978610_J3490_100094_000,158.4,ENALAPRILAT 125 MG/ML INTRAVENOUS SOLUTION 2 mL Vi,IP,636,102.96,55.44,158.4
Rx00143978610_J3490_100094_000,158.4,ENALAPRILAT 125 MG/ML INTRAVENOUS SOLUTION 2 mL Vi,OP,636,102.96,55.44,158.4
Rx00143980305_00000_100094_000,41.5,DOXYCYCLINE HYCLATE 100 MG CAPSULE,IP,250,26.98,14.52,41.5
Rx00143980305_00000_100094_000,41.5,DOXYCYCLINE HYCLATE 100 MG CAPSULE,OP,250,26.98,14.52,41.5
Rx00143985001_J2930_100094_000,193.1,METHYLPREDNISOLONE SODIUM SUCCINATE 500 MG INTRAVE,IP,636,125.52,67.58,193.1
Rx00143985001_J2930_100094_000,193.1,METHYLPREDNISOLONE SODIUM SUCCINATE 500 MG INTRAVE,OP,636,125.52,6.17,193.1
Rx00143985324_00000_100094_000,360,AMOXICILLIN 600 MGPOTASSIUM CLAVULANATE 429 MG/5 M,IP,250,234,126,360
Rx00143985324_00000_100094_000,360,AMOXICILLIN 600 MGPOTASSIUM CLAVULANATE 429 MG/5 M,OP,250,234,126,360
Rx00143985375_00000_100094_000,286.9,AMOXICILLIN 600 MGPOTASSIUM CLAVULANATE 429 MG/5 M,IP,250,186.49,100.41,286.9
Rx00143985375_00000_100094_000,286.9,AMOXICILLIN 600 MGPOTASSIUM CLAVULANATE 429 MG/5 M,OP,250,186.49,100.41,286.9
Rx00143985601_J0696_100094_000,42.8,CEFTRIAXONE 2 GRAM SOLUTION FOR INJECTION 1 each V,IP,636,27.82,14.98,42.8
Rx00143985601_J0696_100094_000,42.8,CEFTRIAXONE 2 GRAM SOLUTION FOR INJECTION 1 each V,OP,636,27.82,0.58,42.8
Rx00143985625_J0696_100094_000,42.8,CEFTRIAXONE 2 GRAM SOLUTION FOR INJECTION 1 each V,IP,636,27.82,14.98,42.8
Rx00143985625_J0696_100094_000,42.8,CEFTRIAXONE 2 GRAM SOLUTION FOR INJECTION 1 each V,OP,636,27.82,0.58,42.8
Rx00143985701_J0696_100094_000,42.8,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION 1 each V,IP,636,27.82,14.98,42.8
Rx00143985701_J0696_100094_000,42.8,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION 1 each V,OP,636,27.82,0.58,42.8
Rx00143985725_J0696_100094_000,42.8,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION 1 each V,IP,636,27.82,14.98,42.8
Rx00143985725_J0696_100094_000,42.8,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION 1 each V,OP,636,27.82,0.58,42.8
Rx00143985801_J0696_100094_000,42.8,CEFTRIAXONE 500 MG SOLUTION FOR INJECTION 1 each V,IP,636,27.82,14.98,42.8
Rx00143985801_J0696_100094_000,42.8,CEFTRIAXONE 500 MG SOLUTION FOR INJECTION 1 each V,OP,636,27.82,0.58,42.8
Rx00143985825_J0696_100094_000,42.8,CEFTRIAXONE 500 MG SOLUTION FOR INJECTION 1 each V,IP,636,27.82,14.98,42.8
Rx00143985825_J0696_100094_000,42.8,CEFTRIAXONE 500 MG SOLUTION FOR INJECTION 1 each V,OP,636,27.82,0.58,42.8
Rx00143985901_J0696_100094_000,42.8,CEFTRIAXONE 250 MG SOLUTION FOR INJECTION 1 each V,IP,636,27.82,14.98,42.8
Rx00143985901_J0696_100094_000,42.8,CEFTRIAXONE 250 MG SOLUTION FOR INJECTION 1 each V,OP,636,27.82,0.58,42.8
Rx00143985925_J0696_100094_000,42.8,CEFTRIAXONE 250 MG SOLUTION FOR INJECTION 1 each V,IP,636,27.82,14.98,42.8
Rx00143985925_J0696_100094_000,42.8,CEFTRIAXONE 250 MG SOLUTION FOR INJECTION 1 each V,OP,636,27.82,0.58,42.8
Rx00143987101_J9065_100094_000,2923.2,CLADRIBINE 10 MG/10 ML INTRAVENOUS SOLUTION 10 mL,IP,636,1900.08,1023.12,2923.2
Rx00143987101_J9065_100094_000,2923.2,CLADRIBINE 10 MG/10 ML INTRAVENOUS SOLUTION 10 mL,OP,636,1900.08,18.54,2923.2
Rx00143987201_J1800_100094_000,66.9,PROPRANOLOL 1 MG/ML INTRAVENOUS SOLUTION 1 mL Vial,IP,636,43.49,23.41,66.9
Rx00143987201_J1800_100094_000,66.9,PROPRANOLOL 1 MG/ML INTRAVENOUS SOLUTION 1 mL Vial,OP,636,43.49,8.27,66.9
Rx00143987210_J1800_100094_000,66.9,PROPRANOLOL 1 MG/ML INTRAVENOUS SOLUTION 1 mL Vial,IP,636,43.49,23.41,66.9
Rx00143987210_J1800_100094_000,66.9,PROPRANOLOL 1 MG/ML INTRAVENOUS SOLUTION 1 mL Vial,OP,636,43.49,8.27,66.9
Rx00143987310_J3490_100094_000,42.8,METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLUTION,IP,636,27.82,14.98,42.8
Rx00143987310_J3490_100094_000,42.8,METOPROLOL TARTRATE 5 MG/5 ML INTRAVENOUS SOLUTION,OP,636,27.82,14.98,42.8
Rx00143987501_J0282_100094_000,42.8,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION 3 mL Vial,IP,636,27.82,14.98,42.8
Rx00143987501_J0282_100094_000,42.8,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION 3 mL Vial,OP,636,27.82,0.45,42.8
Rx00143987525_J0282_100094_000,42.8,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION 3 mL Vial,IP,636,27.82,14.98,42.8
Rx00143987525_J0282_100094_000,42.8,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION 3 mL Vial,OP,636,27.82,0.45,42.8
Rx00143987701_J0694_100094_000,165.4,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION 1 each Vial,IP,636,107.51,57.89,165.4
Rx00143987701_J0694_100094_000,165.4,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION 1 each Vial,OP,636,107.51,5.16,165.4
Rx00143987725_J0694_100094_000,165.4,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION 1 each Vial,IP,636,107.51,57.89,165.4
Rx00143987725_J0694_100094_000,165.4,CEFOXITIN 2 GRAM INTRAVENOUS SOLUTION 1 each Vial,OP,636,107.51,5.16,165.4
Rx00143987801_J0694_100094_000,82.7,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION 1 each Vial,IP,636,53.76,28.95,82.7
Rx00143987801_J0694_100094_000,82.7,CEFOXITIN 1 GRAM INTRAVENOUS SOLUTION 1 each Vial,OP,636,53.76,5.16,82.7
Rx00143988701_00000_100094_000,73.5,AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION 100 mL Bot,IP,250,47.78,25.72,73.5
Rx00143988701_00000_100094_000,73.5,AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION 100 mL Bot,OP,250,47.78,25.72,73.5
Rx00143988750_00000_100094_000,36.8,AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION 50 mL Bott,IP,250,23.92,12.88,36.8
Rx00143988750_00000_100094_000,36.8,AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION 50 mL Bott,OP,250,23.92,12.88,36.8
Rx00143989001_J2405_100094_000,65.6,ONDANSETRON HCL 2 MG/ML INTRAVENOUS SOLUTION 20 mL,IP,636,42.64,22.96,65.6
Rx00143989001_J2405_100094_000,65.6,ONDANSETRON HCL 2 MG/ML INTRAVENOUS SOLUTION 20 mL,OP,636,42.64,0.15,65.6
Rx00143992390_J0690_100094_000,42.8,CEFAZOLIN 500 MG SOLUTION FOR INJECTION 1 each Via,IP,636,27.82,14.98,42.8
Rx00143992390_J0690_100094_000,42.8,CEFAZOLIN 500 MG SOLUTION FOR INJECTION 1 each Via,OP,636,27.82,0.8,42.8
Rx00143992490_J0690_100094_000,42.8,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION 1 each Via,IP,636,27.82,14.98,42.8
Rx00143992490_J0690_100094_000,42.8,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION 1 each Via,OP,636,27.82,0.8,42.8
Rx00143992701_00000_100094_000,34.5,CIPROFLOXACIN 250 MG TABLET,IP,250,22.43,12.07,34.5
Rx00143992701_00000_100094_000,34.5,CIPROFLOXACIN 250 MG TABLET,OP,250,22.43,12.07,34.5
Rx00143992950_00000_100094_000,42.4,CIPROFLOXACIN 750 MG TABLET,IP,250,27.56,14.84,42.4
Rx00143992950_00000_100094_000,42.4,CIPROFLOXACIN 750 MG TABLET,OP,250,27.56,14.84,42.4
Rx00143997922_J0697_100094_000,42.8,CEFUROXIME SODIUM 750 MG SOLUTION FOR INJECTION 1,IP,636,27.82,14.98,42.8
Rx00143997922_J0697_100094_000,42.8,CEFUROXIME SODIUM 750 MG SOLUTION FOR INJECTION 1,OP,636,27.82,2.17,42.8
Rx00143997990_J0697_100094_000,42.8,CEFUROXIME SODIUM 750 MG SOLUTION FOR INJECTION 1,IP,636,27.82,14.98,42.8
Rx00143997990_J0697_100094_000,42.8,CEFUROXIME SODIUM 750 MG SOLUTION FOR INJECTION 1,OP,636,27.82,2.17,42.8
Rx00143998201_00000_100094_000,555.8,AMOXICILLIN 400 MGPOTASSIUM CLAVULANATE 57 MG/5 ML,IP,250,361.27,194.53,555.8
Rx00143998201_00000_100094_000,555.8,AMOXICILLIN 400 MGPOTASSIUM CLAVULANATE 57 MG/5 ML,OP,250,361.27,194.53,555.8
Rx00143998303_J0690_100094_000,92.3,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION 1 each Vi,IP,636,60,32.3,92.3
Rx00143998303_J0690_100094_000,92.3,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION 1 each Vi,OP,636,60,0.8,92.3
Rx00143998391_J0690_100094_000,92.3,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION 1 each Vi,IP,636,60,32.3,92.3
Rx00143998391_J0690_100094_000,92.3,CEFAZOLIN 10 GRAM SOLUTION FOR INJECTION 1 each Vi,OP,636,60,0.8,92.3
Rx00168000215_00000_100094_000,47.6,TRIAMCINOLONE ACETONIDE 05 PERCENT TOPICAL CREAM 1,IP,250,30.94,16.66,47.6
Rx00168000215_00000_100094_000,47.6,TRIAMCINOLONE ACETONIDE 05 PERCENT TOPICAL CREAM 1,OP,250,30.94,16.66,47.6
Rx00168000415_00000_100094_000,15.5,TRIAMCINOLONE ACETONIDE 01 PERCENT TOPICAL CREAM 1,IP,250,10.08,5.42,15.5
Rx00168000415_00000_100094_000,15.5,TRIAMCINOLONE ACETONIDE 01 PERCENT TOPICAL CREAM 1,OP,250,10.08,5.42,15.5
Rx00168000480_00000_100094_000,36,TRIAMCINOLONE ACETONIDE 01 PERCENT TOPICAL CREAM 8,IP,250,23.4,12.6,36
Rx00168000480_00000_100094_000,36,TRIAMCINOLONE ACETONIDE 01 PERCENT TOPICAL CREAM 8,OP,250,23.4,12.6,36
Rx00168000715_00000_100094_000,71.9,NYSTATIN 100000 UNIT/GRAM TOPICAL OINTMENT 15 g Tu,IP,250,46.74,25.16,71.9
Rx00168000715_00000_100094_000,71.9,NYSTATIN 100000 UNIT/GRAM TOPICAL OINTMENT 15 g Tu,OP,250,46.74,25.16,71.9
Rx00168001531_00000_100094_000,11.6,HYDROCORTISONE 1 PERCENT TOPICAL CREAM SELF ADMIN,IP,250,7.54,4.06,11.6
Rx00168001531_00000_100094_000,11.6,HYDROCORTISONE 1 PERCENT TOPICAL CREAM SELF ADMIN,OP,250,7.54,4.06,11.6
Rx00168008115_00000_100094_000,479.1,NYSTATINTRIAMCINOLONE 100000 UNIT/G01 PERCENT TOPI,IP,250,311.42,167.69,479.1
Rx00168008115_00000_100094_000,479.1,NYSTATINTRIAMCINOLONE 100000 UNIT/G01 PERCENT TOPI,OP,250,311.42,167.69,479.1
Rx00168008915_00000_100094_000,479.1,NYSTATINTRIAMCINOLONE 100000 UNIT/GRAM01 PERCENT T,IP,250,311.42,167.69,479.1
Rx00168008915_00000_100094_000,479.1,NYSTATINTRIAMCINOLONE 100000 UNIT/GRAM01 PERCENT T,OP,250,311.42,167.69,479.1
Rx00168009915_00000_100094_000,132.3,KETOCONAZOLE 2 PERCENT TOPICAL CREAM SELF ADMIN 15,IP,250,86,46.3,132.3
Rx00168009915_00000_100094_000,132.3,KETOCONAZOLE 2 PERCENT TOPICAL CREAM SELF ADMIN 15,OP,250,86,46.3,132.3
